GDP/breakdown at current prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peru,General government final consumption expenditure,"1,012,609,819","1,147,700,258","1,344,625,323","1,596,511,628","1,773,901,809","2,324,004,541","2,195,752,313","2,281,953,824","1,551,421,874","1,532,554,558","2,642,008,411","3,291,739,874","3,707,172,109","2,864,363,339","2,674,470,732","2,341,242,335","3,555,045,707","6,378,240,855","4,215,229,175","5,149,669,331","3,391,958,408","2,697,119,748","2,885,283,268","2,822,800,900","3,982,262,407","5,272,189,349","5,726,086,957","5,953,081,013","6,093,515,358","5,798,128,079","5,924,928,367","6,098,664,512","6,118,015,072","6,766,486,501","7,517,047,910","8,707,032,346","9,678,584,429","10,685,269,718","12,508,513,118","13,857,175,668","15,528,516,437","17,798,554,882","20,943,389,619","22,914,253,791","24,983,408,696","24,443,550,056"
Peru,Gross capital formation,"772,403,101","995,219,638","937,545,220","1,494,961,240","2,402,609,819","2,797,935,804","2,371,769,770","1,872,432,030","1,621,118,588","2,320,156,254","3,910,429,186","5,458,547,824","5,532,087,073","3,221,103,982","3,195,115,649","2,681,380,791","4,136,511,920","6,900,876,108","6,908,518,868","6,199,854,286","5,260,407,384","5,920,120,094","6,190,516,493","6,668,796,275","9,904,534,652","13,203,550,296","12,484,646,739","13,832,092,587","12,876,450,512","10,372,906,404","10,156,160,458","9,451,832,137","9,845,869,472","10,286,140,418","11,256,381,522","13,149,600,127","17,421,940,666","22,517,581,914","31,574,250,062","24,144,379,478","35,053,316,225","41,567,844,305","47,403,565,304","51,407,176,458","51,053,098,495","46,724,081,923"
Peru,Gross fixed capital formation (including Acquisitions less disposals of valuables),"781,059,432","914,418,605","1,028,708,010","1,562,118,863","2,286,020,672","2,684,462,793","2,393,310,117","2,161,801,630","1,777,691,551","2,375,247,300","3,578,304,358","4,839,085,713","5,219,572,177","3,370,308,761","3,467,120,168","2,842,383,912","4,256,963,614","6,887,214,770","6,977,042,394","6,636,364,097","5,583,687,565","5,662,204,067","5,886,229,074","6,323,930,938","9,429,827,599","12,786,834,320","12,291,032,609","13,663,559,587","12,847,440,273","10,662,266,010","10,177,936,963","9,351,456,680","9,167,922,650","9,940,010,930","11,211,555,224","12,980,902,703","15,768,933,252","20,425,540,116","28,255,288,107","26,754,699,334","34,688,730,587","40,103,845,176","48,248,276,964","51,277,267,828","49,738,923,788","44,235,731,730"
Peru,Changes in inventories,"-8,656,331","80,801,034","-91,162,791","-67,157,623","116,589,147","113,448,240","-21,540,347","-289,369,600","-156,572,962","-55,091,045","332,124,827","619,462,111","312,514,896","-149,204,778","-272,004,519","-161,003,121","-120,379,996","13,661,337","-68,523,526","-436,509,810","-323,280,181","257,916,027","304,287,419","344,865,337","474,707,053","416,715,976","193,614,130","168,533,000","29,010,239","-289,359,606","-21,776,504","100,375,457","677,946,822","346,129,488","44,826,298","168,697,424","1,653,007,414","2,092,041,797","3,318,961,955","-2,610,319,856","364,585,638","1,463,999,129","-844,711,659","129,908,630","1,314,174,708","2,488,350,193"
Peru,Exports of goods and services,"1,320,232,558","1,171,524,548","1,289,379,845","1,502,945,736","2,003,927,649","1,819,902,983","1,939,976,385","2,301,672,507","2,571,480,653","4,395,589,008","4,705,495,226","4,192,194,034","4,104,266,724","3,684,068,604","3,969,304,545","3,682,935,013","3,323,032,802","4,153,462,357","4,467,348,866","5,358,197,426","4,426,347,757","4,229,647,846","4,527,916,656","4,348,886,125","5,749,042,084","6,724,704,142","7,360,597,826","8,417,641,539","7,603,754,266","7,729,950,739","8,676,504,298","8,640,844,066","9,465,946,253","11,169,863,046","15,301,002,732","20,426,648,732","27,073,341,492","32,216,292,801","35,855,115,992","31,955,415,476","41,051,280,917","52,392,070,005","52,881,679,653","49,928,586,784","45,479,039,329","40,375,397,440"
Peru,Imports of goods and services,"1,176,356,589","1,244,341,085","1,343,591,731","1,706,382,429","3,018,992,248","3,674,187,223","3,225,223,071","3,268,540,924","2,475,746,008","3,010,997,072","4,674,341,214","5,720,684,413","5,576,527,264","3,882,394,297","3,163,098,150","2,805,299,436","3,899,480,194","5,384,586,448","4,753,831,227","5,334,736,961","4,244,747,460","5,010,743,086","5,594,529,189","5,698,163,531","7,270,209,655","9,781,508,876","10,136,005,435","11,042,852,674","10,681,911,263","8,940,886,700","9,712,034,384","9,609,809,420","9,849,281,956","10,932,114,636","12,704,300,248","15,602,994,683","18,838,542,363","24,698,177,436","34,623,071,903","26,188,205,799","35,180,390,248","43,774,372,753","48,490,543,908","50,049,612,772","48,748,801,809","44,923,136,901"
Peru,Gross Domestic Product (GDP),"5,829,069,768","6,502,609,819","7,208,191,215","8,619,612,403","10,868,191,215","13,272,478,068","12,659,374,953","11,411,609,212","9,796,830,378","12,513,650,572","16,647,414,233","20,334,541,743","20,686,192,397","16,053,328,940","16,829,089,773","14,529,461,088","21,604,588,636","35,388,803,643","30,910,513,719","34,754,048,243","29,118,873,770","34,354,513,205","35,884,248,340","34,642,889,103","44,662,900,518","53,371,153,846","55,274,184,783","58,143,884,892","55,490,102,389","50,204,630,542","51,743,266,476","52,048,952,046","54,796,246,268","58,743,406,219","66,780,929,779","76,080,414,462","88,658,557,838","102,202,188,011","120,612,089,625","120,850,736,480","147,527,631,521","171,761,737,047","192,649,991,136","201,023,056,294","202,490,687,744","190,427,875,682"
Peru,"Agriculture, hunting, forestry, fishing (ISIC A-B)","1,096,459,948","1,165,891,473","1,217,932,817","1,426,434,109","1,741,085,271","2,191,854,681","1,951,060,427","1,792,571,957","1,292,884,607","1,473,925,760","1,714,370,779","2,110,658,319","1,988,892,102","1,707,565,798","1,869,129,674","1,378,321,572","2,440,509,052","3,670,741,969","2,580,095,473","2,740,355,283","2,134,462,553","2,717,597,103","2,820,516,785","2,888,149,371","3,777,575,509","4,290,088,757","4,700,543,478","4,679,512,043","4,649,146,758","4,149,162,562","4,175,358,166","4,108,549,974","4,122,849,424","4,295,857,917","4,630,878,874","5,214,752,934","5,854,553,974","6,853,482,893","8,636,960,753","8,947,675,722","10,073,182,603","12,195,272,503","12,956,163,169","13,118,180,827","13,304,125,673","13,133,238,485"
Peru,"Mining, Manufacturing, Utilities (ISIC C-E)","1,185,271,318","1,361,731,266","1,489,689,923","1,830,516,796","2,398,036,176","2,692,983,796","2,797,626,556","2,491,237,790","2,391,057,177","3,251,039,169","3,860,116,789","4,321,636,776","4,338,426,394","3,307,065,583","3,808,928,604","3,847,582,801","5,301,380,176","8,248,834,332","8,715,318,439","8,302,916,055","7,558,546,890","7,945,181,056","8,322,448,788","8,173,440,286","10,692,583,105","12,094,526,627","12,628,940,217","13,366,656,240","12,290,102,389","11,587,093,596","12,442,693,410","12,603,108,217","13,463,671,264","14,699,003,900","18,614,047,038","22,557,819,070","28,942,290,562","33,312,824,489","37,053,649,029","33,414,817,049","43,585,328,083","53,918,158,382","55,898,831,981","54,865,114,712","51,083,038,150","45,549,934,855"
Peru,Manufacturing (ISIC D),"789,509,044","918,708,010","1,002,273,902","1,226,459,948","1,611,498,708","1,818,243,369","1,880,735,947","1,624,897,855","1,528,473,190","2,013,907,003","2,304,264,852","2,556,196,989","2,591,139,844","2,015,799,538","2,296,318,108","2,417,142,504","3,588,241,620","5,664,525,071","6,318,508,648","6,003,058,300","5,378,487,372","5,629,800,255","5,877,889,532","5,688,223,622","7,245,599,800","8,184,319,527","8,461,956,522","8,928,495,464","8,248,464,164","7,366,699,507","7,872,492,837","8,109,880,709","8,492,819,565","9,045,651,432","10,933,807,965","12,592,534,532","14,604,008,959","16,881,792,664","19,655,599,851","18,481,768,549","22,950,134,950","25,921,353,618","29,214,208,673","29,823,098,208","28,119,675,540","24,922,755,305"
Peru,Construction (ISIC F),"160,542,636","186,253,230","227,803,618","277,596,899","379,379,845","452,381,051","423,883,899","378,347,042","265,681,548","288,426,987","423,977,061","624,920,084","815,706,884","477,700,896","490,069,648","459,592,385","725,147,876","1,240,627,630","1,240,370,509","1,208,782,578","1,059,687,241","1,206,160,677","1,280,393,581","1,548,464,094","2,470,498,686","3,435,355,030","3,328,532,609","3,699,468,251","3,510,580,205","2,772,118,227","2,580,515,759","2,509,386,436","2,670,553,107","2,859,018,067","3,189,991,723","3,580,875,902","4,267,214,815","5,216,357,886","6,761,025,735","7,132,638,407","9,188,266,006","10,039,214,262","12,556,555,409","13,784,008,818","13,855,719,774","12,102,601,770"
Peru,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","857,881,137","1,000,878,553","1,145,478,036","1,394,935,401","1,883,178,295","2,540,720,405","2,468,979,330","2,146,950,292","1,881,785,708","2,494,400,597","3,301,743,693","4,116,092,613","4,038,452,234","3,394,869,218","3,436,256,452","2,915,550,583","4,933,930,812","8,061,317,626","6,459,172,822","7,424,199,536","6,067,374,543","7,188,612,397","7,157,147,832","6,939,413,185","8,732,890,773","10,210,207,101","10,469,429,348","10,875,445,730","10,105,460,751","8,814,975,369","8,733,810,888","8,710,707,666","8,828,949,239","9,100,848,161","9,804,068,060","10,580,605,359","11,770,194,697","13,324,618,294","16,944,282,177","16,964,920,679","20,587,761,603","24,389,818,816","28,286,087,424","30,292,397,759","31,092,507,096","30,132,149,720"
Peru,"Transport, storage and communication (ISIC I)","508,475,452","577,622,739","653,462,532","805,503,876","1,107,571,059","1,447,827,433","1,397,755,093","1,418,617,397","1,071,680,526","1,294,724,113","1,780,673,884","2,189,826,150","2,027,735,697","1,449,066,984","1,598,278,939","1,441,829,877","1,893,529,306","3,096,965,797","2,484,878,200","2,923,005,978","2,440,340,361","2,722,184,181","3,080,268,952","2,882,008,845","3,643,586,810","4,277,218,935","4,390,353,261","4,766,969,033","4,546,075,085","4,139,113,300","4,334,383,954","4,204,933,226","4,234,323,902","4,574,428,908","4,972,789,265","5,518,165,567","6,209,162,549","7,801,039,722","9,438,490,407","9,965,770,198","11,727,268,705","12,932,355,397","14,646,723,891","15,584,964,351","15,734,873,370","15,025,565,373"
Peru,Other Activities (ISIC J-P),"1,194,237,726","1,330,206,718","1,519,095,607","1,743,901,809","2,057,958,656","2,520,928,888","2,363,645,060","2,122,661,053","1,730,291,133","1,953,622,804","2,887,754,334","4,150,029,125","4,473,653,597","3,528,723,711","3,534,616,517","2,888,762,287","4,903,316,006","8,933,386,131","6,908,293,768","9,165,143,487","7,485,484,875","10,683,578,695","10,743,558,262","9,592,203,175","11,571,993,764","13,754,289,941","14,480,298,913","15,187,488,270","15,047,098,976","14,157,931,034","14,887,392,550","15,459,246,234","16,795,677,520","18,022,594,436","19,540,457,199","21,816,885,419","24,059,932,189","27,221,159,384","31,949,368,676","34,384,762,896","39,890,270,342","44,708,253,150","51,714,703,671","55,358,841,527","58,913,490,556","57,416,388,297"
Peru,Total Value Added,"5,002,868,217","5,622,583,979","6,253,462,532","7,478,888,889","9,567,209,303","11,846,646,713","11,402,968,299","10,350,385,529","8,633,387,095","10,756,143,879","13,968,633,078","17,513,163,067","17,682,868,342","13,865,606,201","14,736,991,389","12,931,730,622","20,197,884,926","33,251,814,087","28,388,121,450","31,764,402,916","26,745,896,461","32,463,314,111","33,404,334,199","32,023,678,956","40,889,128,647","48,061,686,391","49,998,097,826","52,575,539,568","50,148,464,164","45,620,394,089","47,154,154,728","47,595,931,752","50,116,024,456","53,551,751,389","60,752,232,159","69,269,104,250","81,103,348,786","93,729,482,669","110,783,776,775","110,810,584,951","135,052,077,342","158,183,072,510","176,059,065,544","183,003,507,994","183,983,754,618","173,359,878,500"
Philippines,Final consumption expenditure,"5,405,671,556","5,979,967,194","6,559,906,788","7,794,933,298","10,847,655,433","11,672,760,097","13,075,580,770","15,302,368,419","17,695,106,500","21,521,129,402","25,185,814,763","27,439,925,467","29,232,708,837","25,549,290,716","25,551,056,077","26,676,574,498","25,852,350,321","28,056,488,699","31,988,996,185","36,289,375,739","38,542,858,041","40,492,874,387","48,196,440,598","50,149,558,145","58,377,239,964","67,780,317,136","75,642,674,238","75,721,137,410","61,915,587,338","70,523,186,379","67,756,783,043","64,604,441,797","68,723,303,345","70,948,317,227","76,647,315,369","86,635,982,510","102,382,891,319","123,610,992,088","144,878,355,872","142,300,202,886","162,211,904,752","186,419,599,717","212,722,646,544","228,869,568,353","236,547,641,071","247,914,723,345"
Philippines,Household consumption expenditure (including Non-profit institutions serving households),"4,727,877,578","5,223,457,214","5,662,619,563","6,744,743,794","9,351,931,212","9,926,517,677","11,060,712,253","13,095,293,813","15,201,931,846","18,702,919,008","21,973,296,349","24,031,147,971","25,533,819,217","22,547,259,357","23,139,463,969","24,122,695,155","23,258,206,897","25,012,694,488","28,252,557,070","31,859,391,447","33,654,056,212","35,569,992,490","42,610,023,999","44,148,041,054","50,822,339,389","58,563,773,469","64,844,470,607","63,851,916,097","52,327,332,404","60,382,095,733","58,500,655,471","56,154,355,717","60,120,739,066","62,387,602,957","68,074,494,688","77,318,566,481","91,163,457,236","109,743,002,096","129,493,826,817","125,701,881,734","142,808,269,226","164,674,782,589","185,605,121,466","199,401,346,806","206,499,571,127","215,864,694,476"
Philippines,General government final consumption expenditure,"677,793,978","756,509,979","897,287,225","1,050,189,505","1,495,724,221","1,746,242,420","2,014,868,517","2,207,074,605","2,493,174,654","2,818,210,394","3,212,518,414","3,408,777,495","3,698,889,620","3,002,031,359","2,411,592,108","2,553,879,342","2,594,143,424","3,043,794,211","3,736,439,115","4,429,984,292","4,888,801,828","4,922,881,897","5,586,416,599","6,001,517,091","7,554,900,575","9,216,543,668","10,798,203,631","11,869,221,313","9,588,254,934","10,141,090,646","9,256,127,572","8,450,086,080","8,602,564,278","8,560,714,271","8,572,820,681","9,317,416,029","11,219,434,083","13,867,989,992","15,384,529,055","16,598,321,152","19,403,635,526","21,744,817,128","27,117,525,078","29,468,221,547","30,048,069,944","32,050,028,869"
Philippines,Gross capital formation,"1,795,472,707","1,957,694,478","2,091,692,785","2,765,229,996","4,668,825,359","5,777,375,413","7,063,145,955","7,565,733,370","8,746,220,755","11,465,018,493","11,866,741,196","12,307,870,780","13,016,177,799","12,357,597,449","8,034,875,868","5,543,686,691","5,721,835,334","7,303,243,432","8,891,927,478","11,562,182,482","13,454,739,172","11,544,866,068","14,212,294,228","16,392,276,438","19,387,415,250","20,920,931,103","24,990,716,405","25,682,406,338","16,886,576,385","15,734,407,078","14,882,500,792","16,885,496,095","19,908,597,054","19,282,504,270","19,746,777,149","22,212,348,529","22,009,004,129","25,895,048,993","33,598,868,651","27,929,342,874","40,997,423,255","45,873,634,830","45,525,885,228","54,410,782,536","58,467,596,175","60,104,283,449"
Philippines,Gross fixed capital formation (including Acquisitions less disposals of valuables),"1,485,147,661","1,651,546,602","1,737,029,750","2,115,592,031","3,360,875,156","4,504,401,274","5,526,422,850","6,071,685,682","7,031,932,377","9,299,698,148","10,842,224,455","12,142,405,834","12,551,077,384","12,168,456,875","8,894,336,215","6,211,826,228","5,883,205,563","6,723,515,244","8,275,732,434","10,879,522,431","12,569,717,031","11,173,788,671","13,605,067,639","15,865,524,462","18,591,949,448","20,200,649,939","23,819,484,188","24,680,489,629","16,918,018,838","17,206,283,993","17,906,727,697","15,896,744,333","16,732,984,774","17,360,700,940","18,586,896,439","20,512,442,594","24,592,261,424","29,721,894,285","34,252,142,989","32,007,306,088","40,961,238,989","42,002,836,424","48,992,483,761","56,078,614,158","58,794,481,677","62,677,080,913"
Philippines,Changes in inventories,"310,325,046","306,147,876","354,663,036","649,637,965","1,307,950,203","1,272,974,139","1,536,723,105","1,494,047,687","1,714,288,378","2,165,320,345","1,024,516,742","165,464,946","465,100,415","189,140,574","-859,460,347","-668,139,537","-161,370,228","579,728,188","616,195,044","682,660,052","885,022,141","371,077,396","607,226,590","526,751,977","795,465,802","720,281,164","1,171,232,217","1,001,916,710","-31,442,453","-1,471,876,915","-3,024,226,905","988,751,762","3,175,612,280","1,921,803,330","1,159,880,710","1,699,905,935","-2,583,257,295","-3,826,845,292","-653,274,338","-4,077,963,215","36,184,266","3,870,798,406","-3,466,598,533","-1,667,831,622","-326,885,502","-2,572,797,464"
Philippines,Exports of goods and services,"1,350,336,368","1,417,329,031","1,475,844,154","2,335,765,987","3,225,254,441","2,928,018,253","3,090,796,983","3,870,081,681","4,389,370,870","5,546,343,102","7,154,813,294","7,946,618,462","7,063,916,020","6,629,123,092","7,057,732,222","6,903,772,797","7,355,348,398","8,272,280,986","10,061,237,814","11,194,882,304","11,404,517,168","12,573,185,933","14,434,102,161","15,947,266,990","20,275,455,168","25,205,554,073","31,378,873,467","37,894,981,944","32,322,878,820","37,753,932,716","41,622,401,131","35,100,996,636","38,032,267,427","39,568,614,890","44,381,417,997","47,554,128,897","56,923,408,814","64,614,306,027","64,298,996,821","54,258,216,299","69,464,217,214","71,794,863,283","77,075,995,743","76,162,193,874","82,159,260,323","82,440,079,044"
Philippines,Imports of goods and services,"1,411,831,853","1,516,343,604","1,565,056,856","2,010,686,854","3,779,467,217","4,048,381,069","4,328,316,897","4,752,731,842","5,677,230,612","7,345,078,556","9,263,373,754","9,711,316,452","9,732,535,417","9,350,964,381","7,895,890,801","6,746,560,044","6,700,519,446","8,727,415,649","10,232,932,352","12,920,900,673","14,787,626,156","14,839,591,884","18,074,486,623","21,699,409,113","25,787,502,629","32,833,506,841","40,906,640,397","49,016,582,937","38,918,105,610","41,016,343,694","43,235,846,197","40,328,937,283","45,306,512,322","45,891,281,532","49,404,297,924","53,330,858,882","59,104,519,521","64,760,398,548","68,581,037,594","56,153,121,757","73,082,611,949","79,945,205,134","85,232,403,336","87,606,323,890","92,340,005,093","98,009,971,924"
Philippines,Gross Domestic Product (GDP),"7,413,126,797","8,208,735,226","8,882,759,469","11,171,721,936","15,268,915,773","16,502,281,053","18,943,854,512","21,769,709,210","25,157,803,089","30,470,874,636","35,953,525,445","39,494,815,353","41,149,567,275","36,797,490,045","34,799,126,032","34,052,132,198","33,092,751,969","36,779,588,766","41,975,348,561","47,171,351,765","49,095,176,624","50,320,475,977","58,695,335,471","60,237,427,713","71,002,678,801","82,121,271,715","91,790,470,430","91,233,724,399","72,206,940,479","82,995,181,179","81,025,841,937","76,261,997,690","81,357,658,195","83,908,155,047","91,371,215,321","103,071,597,718","122,210,782,114","149,359,946,613","174,195,184,949","168,334,642,182","199,590,936,107","224,142,892,629","250,092,124,179","271,836,220,873","284,834,492,475","292,449,113,914"
Philippines,"Agriculture, hunting, forestry, fishing (ISIC A-B)","1,906,123,050","2,166,774,672","2,278,389,635","2,973,049,751","4,130,046,590","4,360,521,017","4,829,080,342","5,445,033,272","6,182,231,491","7,283,085,626","7,864,591,428","8,561,963,139","8,367,760,993","7,167,757,135","7,502,134,711","7,289,061,740","6,901,855,334","7,690,915,525","8,394,821,782","9,323,036,400","9,365,907,957","9,196,023,103","11,154,935,049","11,334,379,709","13,606,955,155","15,468,209,903","16,482,825,663","14,995,890,878","10,657,625,478","12,624,496,938","11,316,702,435","10,068,316,496","10,694,941,642","10,659,939,926","12,157,339,025","13,053,814,994","15,116,416,395","18,665,117,857","23,069,469,882","22,019,320,264","24,578,281,839","28,513,578,023","29,595,166,435","30,588,279,560","32,239,746,574","30,021,489,039"
Philippines,"Mining, Manufacturing, Utilities (ISIC C-E)","2,231,976,476","2,519,880,680","2,793,572,076","3,606,338,920","4,857,961,287","5,064,780,931","5,745,048,669","6,666,078,369","7,882,913,508","9,484,674,549","11,531,993,720","12,503,553,553","12,875,616,761","11,397,285,421","10,879,011,205","11,178,388,784","10,757,379,830","11,630,502,849","13,647,321,455","14,770,574,776","15,222,356,045","15,950,088,020","17,827,936,855","17,975,989,669","20,890,581,625","23,776,779,453","26,323,330,923","25,679,855,576","20,240,543,636","23,014,845,269","23,303,668,388","22,317,626,283","24,003,521,074","24,782,084,743","26,273,648,991","29,988,549,617","34,925,337,780","41,446,998,502","47,809,143,100","43,722,567,230","52,783,574,542","58,206,150,052","63,153,192,877","67,544,683,520","71,086,388,261","70,509,100,266"
Philippines,Manufacturing (ISIC D),"1,978,814,162","2,276,386,112","2,521,544,722","3,185,822,308","4,207,104,362","4,543,861,588","5,163,078,810","5,937,630,039","7,023,475,128","8,216,953,798","9,910,990,282","10,803,961,674","11,076,177,507","9,566,607,772","9,191,220,967","9,185,855,675","8,740,482,959","9,799,430,670","11,534,910,989","12,581,525,313","13,073,642,534","13,661,481,556","15,222,012,062","15,316,838,299","17,712,977,393","20,250,348,198","22,452,739,546","21,784,129,676","16,936,791,687","19,476,728,991","19,824,910,983","18,811,440,588","20,089,115,287","20,677,141,627","21,881,902,632","24,792,190,442","28,867,602,089","33,970,848,387","39,728,325,559","35,788,625,248","42,801,892,612","47,277,075,163","51,408,485,433","55,491,810,716","58,647,032,222","58,660,550,937"
Philippines,Construction (ISIC F),"324,863,308","350,713,028","424,969,335","516,421,991","853,710,034","1,190,400,180","1,668,973,443","2,017,568,293","2,164,727,298","2,893,223,494","3,592,960,828","4,282,680,877","4,481,856,582","4,314,257,748","3,480,755,404","1,861,461,781","1,742,787,599","2,151,900,773","2,421,027,249","3,143,431,669","3,184,619,807","2,689,781,548","3,177,886,092","3,486,518,578","4,312,023,394","4,946,810,275","5,805,532,646","6,318,940,839","4,591,570,425","4,419,942,699","4,614,652,122","3,992,241,565","4,132,925,277","4,217,342,107","4,566,548,546","4,884,770,778","6,006,360,121","7,921,077,868","9,462,339,610","9,656,648,141","12,219,768,790","12,056,329,400","14,991,308,051","17,039,287,141","31,428,184,598","19,482,423,813"
Philippines,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","867,233,513","948,241,636","1,037,846,805","1,276,646,001","1,838,007,462","1,953,530,877","2,270,215,046","2,697,460,400","3,204,680,757","4,039,130,152","4,971,281,783","5,359,883,317","5,915,934,976","5,420,151,058","5,353,646,121","5,610,905,173","5,465,984,067","5,994,472,539","6,891,145,303","7,840,939,469","8,119,741,660","8,375,086,026","9,752,368,660","9,935,842,251","11,384,680,847","13,292,689,545","14,804,781,229","14,235,669,310","11,675,622,271","14,282,191,499","14,122,478,514","13,426,352,046","14,194,437,145","14,623,708,777","16,066,164,621","18,530,876,192","22,441,710,686","27,954,722,230","32,430,626,649","31,229,942,349","37,885,974,489","42,898,956,876","48,529,849,679","53,333,601,444","55,358,621,834","53,009,781,771"
Philippines,"Transport, storage and communication (ISIC I)","260,513,007","283,683,277","330,618,472","415,975,901","565,669,607","639,655,653","781,083,159","897,246,410","1,057,916,181","1,321,016,290","1,719,478,919","1,916,501,774","1,961,461,543","1,832,655,896","1,921,311,200","1,941,871,501","1,920,299,999","2,043,114,723","2,204,927,219","2,281,434,771","2,496,639,727","3,027,552,401","3,395,721,757","3,298,051,445","3,577,040,805","3,946,185,535","4,396,160,112","4,602,773,584","3,897,089,378","4,578,565,853","4,960,951,459","5,166,940,726","5,750,959,075","6,199,563,372","7,047,833,464","8,051,176,210","9,293,048,050","11,149,619,453","12,383,016,459","11,767,969,497","12,994,926,268","14,481,868,024","16,099,798,481","17,149,048,588","17,679,420,136","18,813,135,435"
Philippines,Other Activities (ISIC J-P),"1,685,275,501","1,775,255,204","1,854,507,027","2,203,671,573","2,818,972,220","3,071,168,835","3,398,497,353","3,822,218,349","4,437,977,203","5,275,173,768","6,259,142,028","6,808,649,007","7,651,870,473","6,941,060,774","5,843,764,078","6,299,875,244","6,403,108,251","7,273,828,902","8,390,128,575","9,761,273,681","10,593,093,609","11,074,032,365","13,533,355,090","14,396,138,098","17,261,020,993","20,557,601,235","23,793,741,720","25,057,128,164","21,025,461,543","24,008,990,847","22,682,084,874","21,278,035,556","22,544,733,957","23,384,419,860","25,217,880,393","28,516,748,509","34,376,081,399","42,162,134,773","48,975,263,920","49,870,908,409","59,047,568,856","67,891,116,566","77,611,391,956","86,060,063,836","90,263,652,670","95,354,992,310"
Philippines,Total Value Added,"7,275,984,854","8,044,548,497","8,719,903,351","10,992,104,137","15,064,367,200","16,280,057,494","18,692,898,012","21,545,605,093","24,930,446,438","30,296,303,879","35,939,448,705","39,433,231,667","41,254,501,328","37,073,168,032","34,980,622,720","34,181,564,223","33,191,415,080","36,784,735,311","41,949,371,583","47,120,690,766","48,982,358,805","50,312,563,462","58,842,203,503","60,426,919,750","71,032,302,818","81,988,275,945","91,606,372,293","90,890,258,351","72,087,912,730","82,929,033,105","81,000,537,791","76,249,512,672","81,321,518,170","83,867,058,786","91,329,415,041","103,025,936,300","122,158,954,431","149,299,670,683","174,129,859,621","168,267,355,890","199,510,094,783","224,047,998,942","249,980,707,479","271,714,964,088","298,056,014,074","287,190,922,634"
Poland,Final consumption expenditure,"23,381,361,000","25,946,363,534","28,672,599,736","33,893,244,786","37,941,446,096","40,379,911,747","45,740,475,301","50,012,346,687","56,304,555,455","62,588,937,349","48,646,793,668","50,655,850,643","52,192,085,746","62,735,795,631","62,032,854,822","56,921,033,517","58,721,989,161","49,833,806,230","50,810,853,657","53,636,010,879","44,875,820,036","70,844,538,376","79,145,160,521","80,668,811,121","88,983,255,992","110,979,319,445","127,284,225,363","127,378,727,622","138,664,614,145","136,298,017,238","140,432,919,358","158,242,262,879","168,802,868,196","182,326,902,927","210,336,897,409","248,423,470,991","277,068,040,894","336,058,454,813","429,097,675,963","353,080,762,893","386,739,296,256","420,498,821,892","397,518,328,493","414,498,541,951","426,260,972,936","364,748,905,690"
Poland,Household consumption expenditure (including Non-profit institutions serving households),"17,797,742,750","19,755,544,012","21,835,325,821","25,806,656,426","28,862,692,479","30,725,050,301","34,873,186,145","38,121,622,289","42,834,009,394","47,392,415,964","37,059,868,451","38,970,705,049","39,734,652,664","47,242,518,405","45,820,669,552","41,389,422,507","42,835,225,764","36,432,068,771","37,487,435,438","39,819,197,972","30,995,470,554","49,814,536,263","57,168,272,370","59,565,434,996","68,038,968,828","84,150,681,448","97,690,738,474","98,601,171,493","107,789,031,478","105,948,959,465","109,363,736,245","122,694,252,424","131,788,629,178","141,212,241,986","163,705,210,780","192,411,437,755","213,366,489,517","258,359,435,683","329,792,984,653","270,805,332,023","295,095,015,421","325,042,348,521","307,818,263,239","319,467,719,907","327,348,029,957","278,935,137,286"
Poland,General government final consumption expenditure,"5,583,618,250","6,190,819,522","6,837,273,915","8,086,588,361","9,078,753,617","9,654,861,446","10,867,289,157","11,890,724,398","13,470,546,061","15,196,521,687","11,586,925,217","11,685,145,790","12,457,433,082","15,493,277,226","16,212,185,182","15,531,611,010","15,886,763,397","13,401,737,421","13,323,418,242","13,816,812,907","13,880,349,482","21,030,002,111","21,976,888,151","21,103,376,125","20,944,287,165","26,828,637,998","29,593,486,888","28,777,556,129","30,875,582,667","30,349,057,773","31,069,183,113","35,548,010,455","37,014,239,018","41,114,660,941","46,631,686,629","56,012,033,236","63,701,551,376","77,699,019,130","99,304,691,310","82,275,430,870","91,644,280,834","95,456,473,370","89,700,065,253","95,030,822,044","98,912,942,979","85,813,768,404"
